timestamp,open,high,low,close,volume
2024-01-03T09:00:00Z,42265.67,42289.72,42247.66,42259.95,1156.75
2024-01-03T10:00:00Z,42294.06,42460.01,42182.06,42362.37,1597.20
2024-01-03T11:00:00Z,42378.73,42387.14,42295.68,42365.35,1265.64
2024-01-03T12:00:00Z,42353.68,42376.30,42332.67,42342.03,1401.51
2024-01-03T13:00:00Z,42337.09,42412.73,42274.26,42276.33,1003.76
2024-01-03T14:00:00Z,42262.98,42285.87,42196.97,42221.48,1013.39
2024-01-03T15:00:00Z,42235.38,42321.34,42061.04,42188.61,1139.41
2024-01-03T16:00:00Z,42194.88,42310.79,42181.92,42250.08,1058.51
2024-01-03T17:00:00Z,42263.35,42299.89,42223.26,42279.07,1304.47
2024-01-03T18:00:00Z,42288.02,42362.62,42140.30,42278.27,1125.59
2024-01-03T19:00:00Z,42273.78,42355.12,42182.39,42318.97,1365.89
2024-01-03T20:00:00Z,42339.97,42529.96,42156.43,42524.49,1420.75
2024-01-03T21:00:00Z,42522.54,42605.53,42429.32,42506.05,1380.25
2024-01-03T22:00:00Z,42537.18,42597.37,42501.88,42527.37,1657.69
2024-01-03T23:00:00Z,42526.35,42656.70,42479.99,42579.77,1364.32
2024-01-04T00:00:00Z,42595.39,42631.07,42412.70,42608.77,1152.30
2024-01-04T01:00:00Z,42595.40,42723.43,42478.11,42676.79,1021.74
2024-01-04T02:00:00Z,42677.20,42680.45,42613.17,42649.50,1223.46
2024-01-04T03:00:00Z,42674.65,42700.46,42550.67,42686.08,1010.92
2024-01-04T04:00:00Z,42712.89,42848.90,42636.19,42650.71,1301.26
2024-01-04T05:00:00Z,42667.86,42687.25,42629.14,42683.39,1197.06
2024-01-04T06:00:00Z,42708.95,42895.01,42654.26,42888.10,1156.95
2024-01-04T07:00:00Z,42882.94,43013.99,42721.95,42810.81,1301.63
2024-01-04T08:00:00Z,42816.33,42896.34,42676.22,42883.71,1316.56
2024-01-04T09:00:00Z,42880.61,42928.04,42814.18,42914.42,1248.37
2024-01-04T10:00:00Z,42907.28,43068.79,42796.46,43021.63,1094.01
2024-01-04T11:00:00Z,43029.26,43038.46,42908.72,42987.82,1385.49
2024-01-04T12:00:00Z,43008.41,43028.20,42918.74,43024.54,1288.16
2024-01-04T13:00:00Z,43049.84,43202.55,43020.99,43153.48,1016.23
2024-01-04T14:00:00Z,43155.92,43243.43,43011.90,43227.10,1126.14
2024-01-04T15:00:00Z,43228.83,43300.06,43150.21,43186.03,1351.68
2024-01-04T16:00:00Z,43212.31,43224.34,43169.24,43200.01,1238.01
2024-01-04T17:00:00Z,43228.48,43329.16,43128.39,43295.08,1196.29
2024-01-04T18:00:00Z,43294.17,43343.84,43214.11,43299.91,1213.87
2024-01-04T19:00:00Z,43323.40,43432.38,43166.53,43320.08,1439.04
2024-01-04T20:00:00Z,43305.30,43341.08,43189.58,43320.07,1116.24
2024-01-04T21:00:00Z,43314.97,43365.20,43223.05,43323.70,1477.75
2024-01-04T22:00:00Z,43312.02,43381.83,43145.51,43216.14,1462.36
2024-01-04T23:00:00Z,43202.69,43269.93,43169.34,43203.58,1185.21
2024-01-05T00:00:00Z,43218.09,43271.50,43187.03,43244.29,1085.46
2024-01-05T01:00:00Z,43234.17,43300.16,43189.01,43199.61,1415.15
2024-01-05T02:00:00Z,43216.36,43298.29,43110.70,43278.48,1019.53
2024-01-05T03:00:00Z,43279.40,43285.29,43205.52,43213.18,1474.90
2024-01-05T04:00:00Z,43185.31,43297.59,43148.81,43262.79,2827.18
2024-01-05T05:00:00Z,43240.61,43307.60,43218.69,43263.74,1260.41
2024-01-05T06:00:00Z,43269.98,43393.18,43211.97,43275.91,1215.85
2024-01-05T07:00:00Z,43269.50,43376.37,43166.10,43341.83,1276.16
2024-01-05T08:00:00Z,43317.05,43438.94,43130.45,43160.69,1266.89
2024-01-05T09:00:00Z,43135.49,43228.22,43014.46,43106.19,1228.02
2024-01-05T10:00:00Z,43078.87,43266.69,42992.24,43017.23,1010.71
2024-01-05T11:00:00Z,43009.18,43056.43,42905.91,42995.50,1471.07
2024-01-05T12:00:00Z,42966.42,43050.25,42866.56,42967.63,1421.35
2024-01-05T13:00:00Z,42943.68,42993.93,42910.12,42987.20,1240.71
2024-01-05T14:00:00Z,42980.95,43027.26,42946.80,42951.74,1007.48
2024-01-05T15:00:00Z,42962.71,42973.58,42859.06,42871.09,1444.80
2024-01-05T16:00:00Z,42884.85,42981.28,42808.88,42887.14,1028.99
2024-01-05T17:00:00Z,42901.44,42981.53,42797.37,42818.13,1132.13
2024-01-05T18:00:00Z,42812.08,42894.44,42758.81,42792.99,1261.91
2024-01-05T19:00:00Z,42807.38,42974.61,42695.91,42698.09,1148.91
2024-01-05T20:00:00Z,42667.42,42764.93,42580.97,42754.66,1706.95
2024-01-05T21:00:00Z,42752.58,42768.87,42622.85,42744.31,1162.18
2024-01-05T22:00:00Z,42718.49,42736.54,42678.01,42721.39,1361.09
2024-01-05T23:00:00Z,42734.13,42830.61,42661.91,42794.38,1166.57
2024-01-06T00:00:00Z,42798.91,42938.60,42797.89,42881.06,1324.10
2024-01-06T01:00:00Z,42871.32,42956.62,42827.75,42874.51,1197.99
2024-01-06T02:00:00Z,42854.86,42992.83,42809.48,42812.41,1289.98
2024-01-06T03:00:00Z,42795.28,42836.60,42771.60,42779.17,1205.32
2024-01-06T04:00:00Z,42746.69,42834.93,42638.61,42732.74,1618.45
2024-01-06T05:00:00Z,42718.13,42761.68,42654.76,42691.15,1065.30
2024-01-06T06:00:00Z,42671.06,42777.10,42555.20,42565.40,1167.25
2024-01-06T07:00:00Z,42562.56,42571.45,42552.86,42565.94,1113.18
2024-01-06T08:00:00Z,42549.84,42653.00,42439.21,42575.61,1059.97
2024-01-06T09:00:00Z,42568.22,42696.07,42529.04,42585.18,1222.20
2024-01-06T10:00:00Z,42578.63,42706.97,42477.88,42498.15,1363.82
2024-01-06T11:00:00Z,42480.74,42596.21,42395.79,42467.92,1039.05
2024-01-06T12:00:00Z,42445.01,42596.49,42373.41,42446.28,1457.14
2024-01-06T13:00:00Z,42461.07,42511.60,42438.58,42495.68,1472.77
2024-01-06T14:00:00Z,42479.11,42549.24,42394.96,42449.24,1021.51
2024-01-06T15:00:00Z,42449.52,42460.99,42417.70,42433.62,1415.89
2024-01-06T16:00:00Z,42440.72,42554.02,42365.04,42524.47,1407.98
2024-01-06T17:00:00Z,42522.13,42543.16,42458.58,42508.18,1230.15
2024-01-06T18:00:00Z,42486.74,42550.53,42378.82,42417.70,1189.64
2024-01-06T19:00:00Z,42433.27,42450.16,42353.29,42374.77,1143.46
2024-01-06T20:00:00Z,42349.05,42488.17,42286.30,42286.58,1490.92
2024-01-06T21:00:00Z,42257.73,42355.23,42184.49,42198.01,1010.53
2024-01-06T22:00:00Z,42189.64,42211.49,42160.82,42204.69,1209.77
2024-01-06T23:00:00Z,42182.15,42293.95,42102.77,42291.59,1037.75
2024-01-07T00:00:00Z,42302.59,42415.74,42300.14,42364.88,1066.50
2024-01-07T01:00:00Z,42366.86,42493.39,42251.45,42325.68,1127.56
2024-01-07T02:00:00Z,42330.30,42390.04,42238.89,42343.37,1491.03
2024-01-07T03:00:00Z,42345.72,42382.65,42275.39,42359.11,1376.79
2024-01-07T04:00:00Z,42331.01,42380.50,42300.99,42306.96,1125.27
2024-01-07T05:00:00Z,42297.78,42361.62,42246.50,42351.89,1073.15
2024-01-07T06:00:00Z,42366.05,42466.82,42353.24,42439.48,1328.37
2024-01-07T07:00:00Z,42409.87,42586.87,42243.21,42261.65,1425.93
2024-01-07T08:00:00Z,42247.95,42338.53,42223.73,42263.39,1337.92
2024-01-07T09:00:00Z,42258.67,42358.29,42178.96,42274.66,1173.23
2024-01-07T10:00:00Z,42244.21,42375.87,42133.96,42211.63,1578.70
2024-01-07T11:00:00Z,42215.21,42280.51,42066.49,42087.30,1064.99
2024-01-07T12:00:00Z,42096.45,42287.04,41928.38,41931.29,1139.68
2024-01-07T13:00:00Z,41911.37,41918.02,41851.70,41917.26,1235.85
2024-01-07T14:00:00Z,41898.09,41977.11,41852.10,41942.00,1240.09
2024-01-07T15:00:00Z,41942.67,41961.69,41858.25,41947.48,1182.81
2024-01-07T16:00:00Z,41935.23,42057.71,41805.54,41898.83,1209.60
2024-01-07T17:00:00Z,41890.78,41955.21,41763.98,41902.58,1257.15
2024-01-07T18:00:00Z,41889.21,41969.27,41793.25,41958.35,1345.66
2024-01-07T19:00:00Z,41971.27,42034.81,41913.11,41940.50,1063.49
2024-01-07T20:00:00Z,41935.05,42040.47,41816.44,42023.19,1243.40
2024-01-07T21:00:00Z,42034.95,42134.21,42009.00,42027.03,1387.22
2024-01-07T22:00:00Z,42034.08,42054.77,41967.73,41985.22,1439.51
2024-01-07T23:00:00Z,41977.20,42047.35,41927.28,42040.59,1219.05
2024-01-08T00:00:00Z,42012.01,42036.26,41982.53,41994.10,1104.87
2024-01-08T01:00:00Z,41996.04,42075.99,41929.98,41989.03,1078.34
2024-01-08T02:00:00Z,41974.60,42064.58,41958.20,42012.21,1142.72
2024-01-08T03:00:00Z,42000.23,42006.53,41933.48,41987.71,1147.95
2024-01-08T04:00:00Z,41955.12,42069.22,41823.56,41988.63,1606.33
2024-01-08T05:00:00Z,41982.22,42051.64,41945.61,42022.75,1081.81
2024-01-08T06:00:00Z,41990.19,42048.06,41882.36,41958.97,1549.91
2024-01-08T07:00:00Z,41957.76,42018.33,41841.70,41935.06,1422.56
2024-01-08T08:00:00Z,41908.00,41988.59,41827.77,41982.86,1008.90
2024-01-08T09:00:00Z,41963.86,42087.52,41918.58,42002.37,1291.46
2024-01-08T10:00:00Z,41982.05,42114.44,41951.37,41966.14,1118.25
2024-01-08T11:00:00Z,41964.23,41994.00,41937.98,41962.74,1206.03
2024-01-08T12:00:00Z,41954.88,42025.12,41887.07,41922.95,1168.02
2024-01-08T13:00:00Z,41915.04,41950.23,41864.30,41899.20,1021.79
2024-01-08T14:00:00Z,41867.28,41930.30,41827.19,41873.35,1509.57
2024-01-08T15:00:00Z,41885.31,41960.67,41874.58,41938.20,1263.80
2024-01-08T16:00:00Z,41939.62,42040.53,41887.67,42033.14,1224.41
2024-01-08T17:00:00Z,42033.91,42130.50,41990.83,42109.34,1120.01
2024-01-08T18:00:00Z,42109.29,42192.92,42080.01,42097.62,1436.05
2024-01-08T19:00:00Z,42085.26,42196.82,42006.68,42051.02,1266.80
2024-01-08T20:00:00Z,42023.78,42146.38,41863.00,42054.01,1135.40
2024-01-08T21:00:00Z,42037.43,42053.21,41931.20,42043.48,1472.22
2024-01-08T22:00:00Z,42022.88,42101.18,41913.73,41996.79,1038.87
2024-01-08T23:00:00Z,41991.90,42020.70,41867.41,42007.03,1469.56
2024-01-09T00:00:00Z,42004.27,42073.67,41876.90,41893.28,1488.64
2024-01-09T01:00:00Z,41870.18,41912.02,41781.95,41791.00,1365.91
2024-01-09T02:00:00Z,41762.92,41836.25,41608.09,41795.15,1020.53
2024-01-09T03:00:00Z,41773.31,41888.18,41680.93,41699.93,1173.77
2024-01-09T04:00:00Z,41698.53,41707.38,41657.55,41689.77,1170.99
2024-01-09T05:00:00Z,41692.33,41815.91,41691.19,41799.91,1231.31
2024-01-09T06:00:00Z,41812.49,41879.14,41716.62,41845.99,1415.39
2024-01-09T07:00:00Z,41834.37,41955.14,41828.26,41839.35,1270.32
2024-01-09T08:00:00Z,41874.44,42009.39,41751.52,41968.89,3744.21
2024-01-09T09:00:00Z,42003.52,42169.29,41836.14,41938.61,1976.15
2024-01-09T10:00:00Z,41970.88,42109.33,41822.09,41874.91,2132.03
2024-01-09T11:00:00Z,41888.35,41902.49,41820.63,41891.70,1122.01
2024-01-09T12:00:00Z,41884.20,41972.94,41818.06,41860.81,1172.33
2024-01-09T13:00:00Z,41851.10,41936.94,41807.90,41919.10,1325.31
2024-01-09T14:00:00Z,41940.25,42039.77,41926.51,41949.35,1113.91
2024-01-09T15:00:00Z,41968.64,42126.52,41900.77,42024.83,1393.68
2024-01-09T16:00:00Z,42046.34,42068.95,41897.98,42043.16,1458.49
2024-01-09T17:00:00Z,42045.75,42078.75,41947.00,41978.94,1497.41
2024-01-09T18:00:00Z,41975.06,42051.18,41894.47,41969.00,1492.59
2024-01-09T19:00:00Z,42003.32,42132.46,41854.48,41857.34,2068.07
2024-01-09T20:00:00Z,41856.93,41971.09,41711.72,41894.24,1350.77
2024-01-09T21:00:00Z,41923.00,42070.12,41790.73,41934.73,1137.55
2024-01-09T22:00:00Z,41960.47,42039.49,41846.40,41898.23,1103.90
2024-01-09T23:00:00Z,41928.31,42067.21,41778.34,42067.20,1517.66
2024-01-10T00:00:00Z,42079.49,42180.34,42044.00,42045.92,1345.37
2024-01-10T01:00:00Z,42069.09,42211.87,41996.90,42163.79,1327.24
2024-01-10T02:00:00Z,42169.63,42209.52,42073.39,42113.92,1296.85
2024-01-10T03:00:00Z,42110.16,42199.64,42075.25,42198.88,1380.19
2024-01-10T04:00:00Z,42238.58,42327.27,42092.91,42259.45,2112.22
2024-01-10T05:00:00Z,42294.49,42312.56,42163.35,42167.25,1510.86
2024-01-10T06:00:00Z,42160.35,42230.05,42136.74,42164.94,1149.13
2024-01-10T07:00:00Z,42163.80,42222.49,42012.77,42087.21,1004.12
2024-01-10T08:00:00Z,42098.33,42228.33,42034.28,42152.65,1209.76
2024-01-10T09:00:00Z,42165.98,42219.71,42051.57,42170.12,1134.09
2024-01-10T10:00:00Z,42170.03,42314.42,42134.82,42135.32,1000.01
2024-01-10T11:00:00Z,42155.18,42159.66,42140.11,42157.75,1122.23
2024-01-10T12:00:00Z,42152.18,42255.25,42112.27,42228.21,1366.00
2024-01-10T13:00:00Z,42262.20,42292.76,42248.11,42266.32,1607.26
2024-01-10T14:00:00Z,42298.01,42355.78,42296.31,42304.48,1975.80
2024-01-10T15:00:00Z,42297.73,42360.38,42205.43,42283.06,1023.27
2024-01-10T16:00:00Z,42307.73,42390.51,42132.53,42178.22,1066.13
2024-01-10T17:00:00Z,42186.94,42241.10,42181.01,42240.40,1255.82
2024-01-10T18:00:00Z,42267.81,42320.66,42197.23,42312.68,1164.04
2024-01-10T19:00:00Z,42338.20,42430.34,42254.08,42371.55,1217.82
2024-01-10T20:00:00Z,42384.34,42410.82,42209.71,42384.24,1027.11
2024-01-10T21:00:00Z,42394.97,42497.66,42215.52,42351.07,1423.58
2024-01-10T22:00:00Z,42346.24,42358.54,42257.41,42306.23,1314.68
2024-01-10T23:00:00Z,42320.04,42414.07,42268.83,42304.50,1323.94
2024-01-11T00:00:00Z,42316.75,42375.09,42187.28,42333.24,1213.06
2024-01-11T01:00:00Z,42330.72,42384.47,42318.03,42347.47,1365.15
2024-01-11T02:00:00Z,42359.73,42399.59,42311.26,42316.95,1046.50
2024-01-11T03:00:00Z,42312.28,42479.67,42264.03,42342.67,1199.93
2024-01-11T04:00:00Z,42373.01,42445.12,42315.74,42433.34,2082.30
2024-01-11T05:00:00Z,42451.20,42523.41,42356.04,42356.75,1397.17
2024-01-11T06:00:00Z,42376.26,42424.19,42358.17,42383.68,1214.34
2024-01-11T07:00:00Z,42378.27,42404.79,42345.06,42361.43,1243.73
2024-01-11T08:00:00Z,42401.41,42587.60,42278.17,42577.62,1901.18
2024-01-11T09:00:00Z,42592.92,42609.93,42574.04,42597.01,1424.25
2024-01-11T10:00:00Z,42598.62,42695.54,42586.51,42606.47,1136.53
2024-01-11T11:00:00Z,42611.15,42613.46,42494.44,42500.90,1455.82
2024-01-11T12:00:00Z,42531.85,42639.27,42478.33,42600.21,1676.29
2024-01-11T13:00:00Z,42629.33,42657.99,42546.86,42591.59,1439.11
2024-01-11T14:00:00Z,42621.75,42694.92,42612.05,42642.14,1890.34
2024-01-11T15:00:00Z,42656.61,42714.86,42574.72,42701.14,1320.68
2024-01-11T16:00:00Z,42704.51,42826.38,42685.86,42772.08,1039.00
2024-01-11T17:00:00Z,42799.21,42990.10,42775.42,42909.31,1407.36
2024-01-11T18:00:00Z,42937.23,42978.50,42888.33,42936.22,1006.65
2024-01-11T19:00:00Z,42967.87,43010.70,42954.19,42979.53,2061.84
2024-01-11T20:00:00Z,42978.59,42992.13,42963.71,42979.98,1332.77
2024-01-11T21:00:00Z,42989.20,43038.78,42896.35,42992.43,1006.70
2024-01-11T22:00:00Z,42995.04,43085.15,42951.75,42997.89,1262.54
2024-01-11T23:00:00Z,43013.27,43151.61,42890.13,43123.51,1481.93
2024-01-12T00:00:00Z,43117.65,43131.28,42999.97,43070.55,1459.04
2024-01-12T01:00:00Z,43062.02,43159.84,42928.49,43057.53,1199.83
2024-01-12T02:00:00Z,43073.71,43236.45,42995.37,43095.60,1257.33
2024-01-12T03:00:00Z,43124.48,43200.69,43119.15,43199.96,1462.55
2024-01-12T04:00:00Z,43202.95,43242.68,43191.22,43237.55,1042.38
2024-01-12T05:00:00Z,43231.33,43328.88,43163.54,43276.29,1182.47
2024-01-12T06:00:00Z,43300.32,43363.67,43192.67,43215.07,1081.54
2024-01-12T07:00:00Z,43241.83,43332.96,43123.64,43322.93,1149.27
2024-01-12T08:00:00Z,43349.66,43457.27,43330.66,43427.82,1034.97
2024-01-12T09:00:00Z,43424.89,43474.41,43316.24,43338.19,1373.65
2024-01-12T10:00:00Z,43334.22,43414.97,43321.78,43358.59,1461.34
2024-01-12T11:00:00Z,43379.42,43427.65,43287.27,43333.16,1450.54
2024-01-12T12:00:00Z,43362.77,43469.43,43327.44,43356.37,1306.39
2024-01-12T13:00:00Z,43374.90,43430.31,43287.05,43351.10,1163.20
2024-01-12T14:00:00Z,43362.27,43463.68,43323.07,43458.68,1067.69
2024-01-12T15:00:00Z,43474.72,43480.51,43426.47,43442.21,1183.40
2024-01-12T16:00:00Z,43480.69,43494.84,43432.14,43451.17,1915.06
2024-01-12T17:00:00Z,43479.71,43530.13,43423.54,43463.66,1235.24
2024-01-12T18:00:00Z,43488.09,43539.19,43405.99,43436.43,1323.16
2024-01-12T19:00:00Z,43470.90,43572.75,43375.77,43462.27,1675.51
2024-01-12T20:00:00Z,43470.98,43587.72,43380.16,43560.04,1061.51
2024-01-12T21:00:00Z,43590.46,43602.56,43580.53,43601.59,1669.95
2024-01-12T22:00:00Z,43603.82,43712.21,43510.29,43587.31,1057.18
2024-01-12T23:00:00Z,43581.23,43596.65,43554.66,43583.81,1266.94
2024-01-13T00:00:00Z,43617.89,43673.86,43538.58,43593.28,1745.46
2024-01-13T01:00:00Z,43609.16,43731.25,43539.81,43724.50,1377.41
2024-01-13T02:00:00Z,43715.71,43774.06,43611.63,43645.18,1190.26
2024-01-13T03:00:00Z,43683.89,43843.61,43681.19,43841.12,1632.95
2024-01-13T04:00:00Z,43860.08,43916.96,43685.25,43884.15,1416.14
2024-01-13T05:00:00Z,43898.01,43933.18,43809.55,43918.76,1099.24
2024-01-13T06:00:00Z,43944.77,43966.13,43830.32,43866.46,1422.56
2024-01-13T07:00:00Z,43873.57,43978.13,43852.58,43911.10,1355.01
2024-01-13T08:00:00Z,43924.81,44081.55,43803.83,43850.97,1319.43
2024-01-13T09:00:00Z,43890.56,43973.68,43876.61,43950.23,2133.44
2024-01-13T10:00:00Z,43962.60,44052.56,43953.22,44027.31,1487.76
2024-01-13T11:00:00Z,44030.35,44170.54,43999.36,44158.31,1440.09
2024-01-13T12:00:00Z,44148.49,44167.19,44087.66,44166.66,1304.82
2024-01-13T13:00:00Z,44185.82,44220.41,44084.94,44132.64,1124.25
2024-01-13T14:00:00Z,44135.69,44191.10,43996.33,44109.78,1356.87
2024-01-13T15:00:00Z,44126.90,44195.73,44063.24,44161.22,1090.89
2024-01-13T16:00:00Z,44177.94,44224.06,44093.55,44100.54,1477.10
2024-01-13T17:00:00Z,44126.02,44184.81,44123.34,44146.99,1417.33
2024-01-13T18:00:00Z,44174.68,44229.75,44056.42,44112.82,1486.70
2024-01-13T19:00:00Z,44106.44,44190.66,44065.32,44180.36,1157.09
2024-01-13T20:00:00Z,44205.17,44372.73,44065.03,44164.13,1291.80
2024-01-13T21:00:00Z,44156.61,44229.58,44090.85,44206.10,1037.30
2024-01-13T22:00:00Z,44220.72,44330.91,44138.07,44254.53,1064.63
2024-01-13T23:00:00Z,44259.89,44397.67,44225.47,44376.82,1346.38
2024-01-14T00:00:00Z,44383.09,44487.38,44336.01,44485.92,1038.01
2024-01-14T01:00:00Z,44476.93,44488.07,44427.82,44478.21,1328.11
2024-01-14T02:00:00Z,44517.41,44566.74,44490.57,44507.54,1940.62
2024-01-14T03:00:00Z,44503.82,44549.08,44458.32,44529.41,1332.93
2024-01-14T04:00:00Z,44530.98,44547.39,44447.84,44499.25,1085.57
2024-01-14T05:00:00Z,44508.86,44559.18,44325.76,44385.12,1109.84
2024-01-14T06:00:00Z,44375.78,44480.71,44359.48,44465.24,1473.10
2024-01-14T07:00:00Z,44457.19,44535.25,44340.32,44528.67,1336.58
2024-01-14T08:00:00Z,44521.14,44578.19,44462.03,44574.78,1260.57
2024-01-14T09:00:00Z,44585.42,44699.24,44456.63,44568.79,1423.39
2024-01-14T10:00:00Z,44589.53,44679.76,44510.05,44600.88,1245.20
2024-01-14T11:00:00Z,44595.64,44600.54,44517.13,44545.41,1429.77
2024-01-14T12:00:00Z,44541.71,44654.19,44499.44,44547.85,1193.78
2024-01-14T13:00:00Z,44561.41,44666.44,44474.03,44650.56,1122.33
2024-01-14T14:00:00Z,44655.01,44729.63,44505.50,44701.04,1303.83
2024-01-14T15:00:00Z,44714.54,44867.00,44599.44,44644.34,1481.74
2024-01-14T16:00:00Z,44655.84,44729.35,44640.57,44702.50,1158.27
2024-01-14T17:00:00Z,44714.22,44809.65,44691.91,44794.53,1180.90
2024-01-14T18:00:00Z,44824.76,44935.59,44785.87,44930.22,1799.57
2024-01-14T19:00:00Z,44940.88,44952.37,44806.68,44927.87,1234.28
2024-01-14T20:00:00Z,44934.71,44935.75,44865.56,44931.75,1008.59
2024-01-14T21:00:00Z,44940.93,44962.54,44871.49,44896.21,1180.47
2024-01-14T22:00:00Z,44935.17,45058.16,44891.28,44965.38,1666.49
2024-01-14T23:00:00Z,44967.54,45104.45,44907.84,44972.12,1481.91
2024-01-15T00:00:00Z,45009.40,45027.83,44852.06,44957.70,1914.94
2024-01-15T01:00:00Z,44966.10,45063.23,44876.06,44943.31,1212.95
2024-01-15T02:00:00Z,44936.11,45005.22,44872.08,44976.14,1446.80
2024-01-15T03:00:00Z,45011.39,45020.19,44971.32,45004.74,1501.23
2024-01-15T04:00:00Z,45010.15,45065.24,44951.11,45037.99,1052.90
2024-01-15T05:00:00Z,45052.05,45159.86,44903.38,44968.36,1412.55
2024-01-15T06:00:00Z,44999.29,45039.32,44957.91,44985.69,1783.60
2024-01-15T07:00:00Z,44995.38,45111.88,44820.22,44840.67,1219.13
2024-01-15T08:00:00Z,44870.98,44911.52,44797.47,44873.08,1972.09
2024-01-15T09:00:00Z,44887.45,45004.17,44851.24,44865.73,1351.05
2024-01-15T10:00:00Z,44903.51,44937.77,44760.62,44856.77,1504.45
2024-01-15T11:00:00Z,44852.10,44977.98,44763.11,44859.65,1448.79
2024-01-15T12:00:00Z,44888.15,44891.52,44728.20,44808.76,1146.61
